127     0.08151     0.52714    0.15463      0.83500  29.56s
128     0.08395     0.47757    0.17578      0.84200  29.58s
129     0.08464     0.52832    0.16020      0.83100  29.56s
130     0.08305     0.51002    0.16284      0.84400  29.57s
131     0.07598     0.54066    0.14053      0.82800  29.54s
132     0.08234     0.55578    0.14816      0.83300  29.59s
133     0.07287     0.58543    0.12447      0.83200  29.54s
134     0.08070     0.55360    0.14577      0.82500  29.63s
135     0.07643     0.56312    0.13573      0.83500  29.59s
136     0.08527     0.52128    0.16357      0.83700  29.69s
137     0.07335     0.48965    0.14979      0.84200  29.65s
138     0.07425     0.49883    0.14885      0.84600  29.67s
139     0.07417     0.50423    0.14709      0.84900  29.55s
140     0.07220     0.54691    0.13201      0.83900  29.59s
141     0.06484     0.49667    0.13054      0.85100  29.56s
142     0.06482     0.53860    0.12035      0.84200  29.61s
143     0.06931     0.50715    0.13666      0.84900  29.57s
144     0.05978     0.61752    0.09680      0.84000  29.62s
145     0.06928     0.54867    0.12627      0.84900  29.65s
146     0.05904     0.50509    0.11689      0.84600  29.59s
147     0.05982     0.60154    0.09944      0.82500  29.51s
148     0.05529     0.56461    0.09792      0.84800  29.58s
149     0.04912     0.52987    0.09271      0.84900  29.52s
150     0.05437     0.61471    0.08844      0.84400  29.60s
151     0.05743     0.53888    0.10658      0.85200  29.55s
152     0.05251     0.54233    0.09682      0.85400  29.59s
153     0.06008     0.55922    0.10744      0.82800  29.57s
154     0.06169     0.53518    0.11528      0.84800  29.60s
155     0.05508     0.60491    0.09106      0.82300  29.55s
156     0.05542     0.52376    0.10581      0.84200  29.58s
157     0.04277     0.57173    0.07481      0.83600  29.59s
158     0.05205     0.66744    0.07799      0.81700  29.58s
159     0.04758     0.58038    0.08198      0.83800  29.57s
160     0.04850     0.55941    0.08669      0.83900  29.61s
161     0.04624     0.53086    0.08711      0.84700  29.56s
162     0.05226     0.49984    0.10455      0.85200  29.56s
163     0.04510     0.51163    0.08815      0.84000  29.56s
164     0.04239     0.53705    0.07893      0.85600  29.67s
165     0.04328     0.54846    0.07891      0.84100  29.62s
166     0.04896     0.52950    0.09246      0.84500  29.65s
167     0.04592     0.52194    0.08798      0.84600  29.55s
168     0.04151     0.51134    0.08119      0.85200  29.58s
169     0.04290     0.53156    0.08071      0.84400  29.54s
170     0.03760     0.57576    0.06531      0.84200  29.60s
171     0.04697     0.51814    0.09065      0.85300  29.59s
172     0.04510     0.58557    0.07701      0.83400  29.65s
173     0.04344     0.56079    0.07746      0.84400  29.61s
174     0.04514     0.59599    0.07574      0.83400  29.64s
175     0.04282     0.55116    0.07770      0.84800  29.56s
176     0.04263     0.52657    0.08095      0.84700  29.61s
177     0.04170     0.59946    0.06956      0.83000  29.59s
178     0.04227     0.51188    0.08257      0.84500  29.63s
179     0.04217     0.56480    0.07466      0.83500  29.58s
180     0.03967     0.57434    0.06907      0.83400  29.65s
181     0.03719     0.59686    0.06231      0.83300  29.59s
182     0.04875     0.57765    0.08439      0.83500  29.65s
183     0.04656     0.51998    0.08953      0.84100  29.61s
184     0.03423     0.51951    0.06589      0.83800  29.71s
185     0.03285     0.62177    0.05284      0.82700  29.58s
186     0.04020     0.59478    0.06759      0.83500  29.60s
187     0.03314     0.59633    0.05557      0.84300  29.59s
188     0.03608     0.55743    0.06472      0.83800  29.62s
189     0.03945     0.63239    0.06239      0.83200  29.59s
190     0.04197     0.64632    0.06494      0.82000  29.68s
191     0.04932     0.60956    0.08090      0.82300  29.67s
192     0.03834     0.58496    0.06554      0.83400  29.70s
193     0.03800     0.66394    0.05723      0.82500  29.60s
194     0.03994     0.60207    0.06634      0.84100  29.67s
195     0.03793     0.68276    0.05555      0.82800  29.67s
196     0.03704     0.63488    0.05834      0.83100  29.69s
197     0.03924     0.65616    0.05981      0.82200  29.66s
198     0.04456     0.74785    0.05958      0.81700  29.73s
199     0.03629     0.65909    0.05505      0.83200  29.69s
200     0.03576     0.76271    0.04689      0.81500  29.70s
201     0.03492     0.72017    0.04849      0.82800  29.66s
202     0.03417     0.73617    0.04641      0.81800  29.69s
203     0.03825     0.64720    0.05910      0.82900  29.65s
204     0.03333     0.68353    0.04875      0.83200  29.60s
205     0.03788     0.64409    0.05881      0.83900  29.63s
206     0.03733     0.71185    0.05244      0.83600  29.63s
207     0.03843     0.72147    0.05327      0.82900  29.70s
208     0.04006     0.74331    0.05390      0.82500  29.65s
209     0.03866     0.82520    0.04684      0.81300  29.71s
210     0.03682     0.72840    0.05055      0.81700  29.64s
211     0.03714     0.79783    0.04655      0.81500  29.67s
212     0.04091     0.70041    0.05840      0.82100  29.60s
213     0.04570     0.74040    0.06172      0.81400  29.65s
214     0.04065     0.80621    0.05042      0.82500  29.61s
215     0.03837     0.75037    0.05114      0.82300  29.65s
216     0.04131     0.83664    0.04938      0.81400  29.64s
217     0.04272     0.76762    0.05565      0.82600  29.64s
218     0.03686     0.86462    0.04263      0.81300  29.63s
219     0.04164     0.74729    0.05572      0.81400  29.67s
220     0.04205     0.65912    0.06380      0.83800  29.61s
221     0.03551     0.64339    0.05519      0.82900  29.64s
222     0.04891     0.61830    0.07910      0.82700  29.62s
223     0.04083     0.61872    0.06599      0.82400  29.64s
224     0.03492     0.75225    0.04642      0.80600  29.61s
225     0.03788     0.67325    0.05626      0.82600  29.70s
226     0.03355     0.62336    0.05382      0.81500  29.63s
227     0.03711     0.62900    0.05900      0.82300  29.67s
228     0.03379     0.68777    0.04912      0.82500  29.64s
229     0.04184     0.68024    0.06150      0.83600  29.68s
230     0.03883     0.64724    0.06000      0.82800  29.68s
231     0.03732     0.60793    0.06138      0.83100  29.64s
232     0.03393     0.65473    0.05182      0.82700  29.64s
233     0.02416     0.62935    0.03839      0.81800  29.68s
234     0.03458     0.62928    0.05495      0.82500  29.64s
235     0.03711     0.60474    0.06137      0.82600  29.64s
236     0.02777     0.64221    0.04324      0.82200  29.63s
237     0.02659     0.61050    0.04355      0.82100  29.63s
238     0.02619     0.64705    0.04047      0.82800  29.62s
239     0.02593     0.66832    0.03880      0.83200  29.68s
240     0.02734     0.59837    0.04569      0.82900  29.62s
241     0.02735     0.62229    0.04394      0.83500  29.64s
242     0.02282     0.65827    0.03466      0.82700  29.60s
243     0.01902     0.64336    0.02956      0.83900  29.71s
244     0.02161     0.63868    0.03384      0.83600  29.63s
245     0.02249     0.67453    0.03334      0.83500  29.66s
246     0.01771     0.71965    0.02460      0.83300  29.60s
247     0.02190     0.71407    0.03066      0.82900  29.62s
248     0.01927     0.75026    0.02569      0.83400  29.61s
249     0.02194     0.73897    0.02969      0.83900  29.67s
250     0.01733     0.78536    0.02207      0.83000  29.58s
251     0.02430     0.74630    0.03256      0.83000  29.59s
252     0.01550     0.85938    0.01804      0.82300  29.58s
253     0.01964     0.79599    0.02468      0.83300  29.66s
254     0.02000     0.76965    0.02598      0.84200  29.66s
255     0.01886     0.78818    0.02393      0.83400  28.97s
256     0.01723     0.76154    0.02263      0.83300  29.66s
257     0.01961     0.79915    0.02454      0.83000  29.75s
258     0.01621     0.69590    0.02329      0.83900  28.94s
259     0.01013     0.74724    0.01356      0.84300  28.70s
260     0.01271     0.76861    0.01654      0.84300  28.76s
261     0.01370     0.78929    0.01736      0.83200  28.20s
262     0.01351     0.70969    0.01904      0.84900  28.16s
263     0.01445     0.67886    0.02129      0.84700  29.62s
264     0.01101     0.71792    0.01533      0.84100  29.47s
265     0.01056     0.74438    0.01419      0.84800  29.57s
266     0.01079     0.69891    0.01544      0.85300  29.47s
267     0.01055     0.72139    0.01463      0.84300  29.57s
268     0.01243     0.71698    0.01734      0.85100  29.46s
269     0.01171     0.65889    0.01777      0.83800  29.54s
270     0.00818     0.64081    0.01277      0.85100  29.46s
271     0.00830     0.80104    0.01036      0.83900  29.52s
272     0.00947     0.64023    0.01479      0.85300  29.59s
273     0.00999     0.66232    0.01508      0.84400  29.63s
274     0.00809     0.73124    0.01107      0.84200  29.61s
275     0.00596     0.73584    0.00810      0.85100  29.58s
276     0.00653     0.75020    0.00871      0.85400  29.61s
277     0.00881     0.72277    0.01219      0.84800  29.61s
278     0.00835     0.73613    0.01135      0.84400  29.54s
279     0.00852     0.73084    0.01166      0.84800  29.57s
280     0.00739     0.70293    0.01051      0.84800  29.61s
281     0.00635     0.68392    0.00929      0.85400  29.56s
282     0.00606     0.72489    0.00835      0.84600  29.64s
283     0.00564     0.72283    0.00780      0.84100  29.56s
284     0.00669     0.74390    0.00900      0.83700  29.68s
285     0.00911     0.68269    0.01335      0.84400  29.58s
286     0.00671     0.75114    0.00893      0.85300  29.60s
287     0.00545     0.71009    0.00768      0.85700  29.49s
288     0.00487     0.66957    0.00728      0.85000  29.55s
289     0.00643     0.66360    0.00968      0.85300  29.46s
290     0.00744     0.73337    0.01015      0.84900  29.57s
291     0.00707     0.77057    0.00917      0.84300  29.52s
292     0.00456     0.76198    0.00599      0.84300  29.59s
293     0.00327     0.71476    0.00457      0.84900  29.61s
294     0.00360     0.71196    0.00505      0.84600  29.62s
295     0.00512     0.72078    0.00710      0.84600  29.51s
296     0.00564     0.69931    0.00807      0.85000  29.60s
297     0.00419     0.75076    0.00558      0.85900  29.51s
298     0.00549     0.70162    0.00782      0.85300  29.55s
299     0.00626     0.73062    0.00857      0.85200  29.52s
300     0.00535     0.70228    0.00762      0.84800  29.58s
301     0.00410     0.73701    0.00556      0.85100  29.53s
302     0.00370     0.71706    0.00516      0.85400  29.63s
303     0.00475     0.74285    0.00639      0.84800  29.61s
304     0.00495     0.75962    0.00652      0.84700  29.57s
305     0.00600     0.74128    0.00810      0.85900  29.59s
306     0.00570     0.76343    0.00747      0.84500  29.59s
307     0.00403     0.74464    0.00542      0.84300  29.61s
308     0.00386     0.76453    0.00504      0.85000  29.60s
309     0.00444     0.75637    0.00587      0.85800  29.61s
310     0.00455     0.78048    0.00583      0.84500  29.58s
311     0.00507     0.73006    0.00694      0.85100  29.59s
312     0.00411     0.73746    0.00558      0.85300  29.54s
313     0.00247     0.77361    0.00320      0.85100  29.65s
314     0.00602     0.75104    0.00802      0.84100  29.58s
315     0.00577     0.77788    0.00742      0.85000  29.60s
316     0.00279     0.75576    0.00370      0.85500  29.54s
317     0.00451     0.79116    0.00570      0.85300  29.63s
318     0.00700     0.73188    0.00957      0.84800  29.60s
319     0.00326     0.80083    0.00407      0.84900  29.57s
320     0.00495     0.78668    0.00629      0.84600  29.64s
321     0.00422     0.74120    0.00569      0.85000  29.63s
322     0.00281     0.79242    0.00354      0.85200  29.68s
323     0.00588     0.69708    0.00844      0.85000  29.62s
324     0.00427     0.73634    0.00580      0.85700  29.66s
325     0.00327     0.83502    0.00392      0.84600  29.63s
326     0.00474     0.73978    0.00640      0.85100  29.68s
327     0.00438     0.73403    0.00596      0.84700  29.65s
328     0.00410     0.75130    0.00546      0.84400  29.65s
329     0.00413     0.71765    0.00576      0.85300  29.59s
330     0.00342     0.73813    0.00463      0.84400  29.70s
331     0.00409     0.78733    0.00519      0.84400  29.60s
332     0.00350     0.74601    0.00469      0.84500  29.68s
333     0.00473     0.75562    0.00626      0.84800  29.61s
334     0.00373     0.81118    0.00459      0.84400  29.66s
335     0.00425     0.76547    0.00555      0.84100  29.58s
336     0.00388     0.81063    0.00479      0.84700  29.67s
337     0.00412     0.80321    0.00513      0.85000  29.63s
338     0.00312     0.77226    0.00404      0.84000  29.71s
339     0.00482     0.77479    0.00623      0.83900  29.61s
340     0.00251     0.84877    0.00295      0.84700  29.69s
341     0.00405     0.74148    0.00546      0.85600  29.63s
342     0.00342     0.80490    0.00425      0.84700  29.69s
343     0.00276     0.82881    0.00333      0.84000  29.62s
344     0.00443     0.78473    0.00565      0.84500  29.66s
345     0.00390     0.79845    0.00488      0.83800  29.63s
346     0.00418     0.81003    0.00516      0.84200  29.69s
347     0.00396     0.77078    0.00513      0.84500  29.68s
348     0.00316     0.79444    0.00397      0.85100  29.63s
349     0.00332     0.77681    0.00428      0.84300  29.63s
350     0.00369     0.82422    0.00448      0.83900  29.61s
351     0.00449     0.78181    0.00574      0.84200  29.59s
352     0.00344     0.82658    0.00416      0.84500  29.55s
353     0.00308     0.78000    0.00394      0.84600  29.61s
354     0.00179     0.78617    0.00227      0.84700  29.62s
355     0.00222     0.80723    0.00275      0.85000  29.66s
356     0.00377     0.80058    0.00471      0.84500  29.57s
357     0.00352     0.78860    0.00446      0.85100  29.71s
358     0.00460     0.76945    0.00597      0.85400  29.62s
359     0.00296     0.80037    0.00370      0.84900  29.70s
360     0.00219     0.82314    0.00266      0.84800  29.54s
361     0.00270     0.86059    0.00314      0.85200  29.65s
362     0.00221     0.80917    0.00273      0.84900  29.53s
363     0.00447     0.80030    0.00558      0.83600  29.70s
364     0.00432     0.79797    0.00542      0.84400  29.54s
365     0.00210     0.81429    0.00258      0.84100  29.63s
366     0.00231     0.85494    0.00270      0.84500  29.56s
367     0.00313     0.78680    0.00398      0.85600  29.66s
368     0.00283     0.76582    0.00369      0.86100  29.59s
369     0.00297     0.78200    0.00379      0.85000  29.70s
370     0.00298     0.75952    0.00393      0.85300  29.63s
371     0.00155     0.75403    0.00206      0.85200  29.70s
372     0.00238     0.78391    0.00303      0.85100  29.57s
373     0.00238     0.81987    0.00290      0.84800  29.69s
374     0.00277     0.83438    0.00332      0.85100  29.77s
375     0.00449     0.80813    0.00555      0.84800  29.64s
376     0.00220     0.78557    0.00280      0.85800  29.57s
377     0.00311     0.85964    0.00361      0.84300  29.57s
378     0.00200     0.81878    0.00245      0.85300  29.56s
379     0.00344     0.83723    0.00411      0.85000  29.56s
380     0.00286     0.81309    0.00352      0.85200  29.57s
381     0.00393     0.82179    0.00478      0.85200  29.65s
382     0.00242     0.86466    0.00280      0.84600  29.71s
383     0.00225     0.85621    0.00263      0.85000  29.65s
384     0.00210     0.86644    0.00243      0.84700  29.63s
385     0.00150     0.85351    0.00176      0.84700  29.69s
386     0.00441     0.84825    0.00520      0.84800  29.64s
387     0.00432     0.78014    0.00554      0.85400  29.60s
388     0.00249     0.86106    0.00289      0.85100  29.60s
389     0.00378     0.85678    0.00442      0.84900  29.59s
390     0.00319     0.80041    0.00399      0.84600  29.61s
391     0.00204     0.84125    0.00243      0.85500  29.59s
392     0.00400     0.85252    0.00469      0.84400  29.66s
393     0.00255     0.80549    0.00316      0.84500  29.68s
394     0.00271     0.80976    0.00335      0.84700  29.66s
395     0.00328     0.79012    0.00415      0.85300  29.66s
396     0.00478     0.78668    0.00607      0.86300  29.70s
397     0.00581     0.83078    0.00699      0.84000  29.64s
398     0.00163     0.86408    0.00188      0.84600  29.56s
399     0.00311     0.85400    0.00364      0.84600  29.59s
400     0.00175     0.85874    0.00203      0.84600  29.63s
